,bus1,bus2,bus3
4528,3500.0,3500.0,3500.0
4529,3500.0,3500.0,3500.0
4530,3500.0,3500.0,3500.0
4531,3500.0,3500.0,3500.0
4532,3500.0,3500.0,3500.0
4533,3500.0,3500.0,3500.0
4534,3500.0,3500.0,3500.0
4535,3500.0,3500.0,3500.0
4536,3500.0,3500.0,3500.0
4537,3500.0,3500.0,3500.0
4538,3500.0,3500.0,3500.0
4539,3500.0,3500.0,3500.0
4540,3500.0,3500.0,3500.0
4541,3500.0,3500.0,3500.0
4542,3500.0,3500.0,3500.0
4543,3500.0,3500.0,3500.0
4544,3500.0,3500.0,3500.0
4545,3500.0,3500.0,3500.0
4546,3500.0,3500.0,3500.0
4547,3500.0,3500.0,3500.0
4548,3500.0,3500.0,3500.0
4549,3500.0,3500.0,3500.0
4550,3500.0,3500.0,3500.0
4551,3500.0,3500.0,3500.0
4552,3500.0,3500.0,3500.0
4553,3500.0,3500.0,3500.0
4554,3500.0,3500.0,3500.0
4555,3500.0,3500.0,3500.0
4556,3500.0,3500.0,3500.0
4557,3500.0,3500.0,3500.0
4558,3500.0,3500.0,3500.0
4559,3500.0,3500.0,3500.0
4560,3500.0,3500.0,3500.0
4561,3500.0,3500.0,3500.0
4562,3500.0,3500.0,3500.0
4563,3500.0,3500.0,3500.0
4564,3500.0,3500.0,3500.0
4565,3500.0,3500.0,3500.0
4566,3500.0,3500.0,3500.0
4567,3500.0,3500.0,3500.0
4568,3500.0,3500.0,3500.0
4569,3500.0,3500.0,3500.0
4570,3500.0,3500.0,3500.0
4571,3500.0,3500.0,3500.0
4572,3500.0,3500.0,3500.0
4573,3500.0,3500.0,3500.0
4574,3500.0,3500.0,3500.0
4575,3500.0,3500.0,3500.0
4576,3500.0,3500.0,3500.0
4577,3500.0,3500.0,3500.0
4578,3500.0,3500.0,3500.0
4579,3500.0,3500.0,3500.0
4580,3500.0,3500.0,3500.0
4581,3500.0,3500.0,3500.0
4582,3500.0,3500.0,3500.0
4583,3500.0,3500.0,3500.0
4584,3500.0,3500.0,3500.0
4585,3500.0,3500.0,3500.0
4586,3500.0,3500.0,3500.0
4587,3500.0,3500.0,3500.0
4588,3500.0,3500.0,3500.0
4589,3500.0,3500.0,3500.0
4590,3500.0,3500.0,3500.0
4591,3500.0,3500.0,3500.0
4592,3500.0,3500.0,3500.0
4593,3500.0,3500.0,3500.0
4594,3500.0,3500.0,3500.0
4595,3500.0,3500.0,3500.0
4596,3500.0,3500.0,3500.0
4597,3500.0,3500.0,3500.0
4598,3500.0,3500.0,3500.0
4599,3500.0,3500.0,3500.0
4600,3500.0,3500.0,3500.0
4601,3500.0,3500.0,3500.0
4602,3500.0,3500.0,3500.0
4603,3500.0,3500.0,3500.0
4604,3500.0,3500.0,3500.0
4605,3500.0,3500.0,3500.0
4606,3500.0,3500.0,3500.0
4607,3500.0,3500.0,3500.0
4608,3500.0,3500.0,3500.0
4609,3500.0,3500.0,3500.0
4610,3500.0,3500.0,3500.0
4611,3500.0,3500.0,3500.0
4612,3500.0,3500.0,3500.0
4613,3500.0,3500.0,3500.0
4614,3500.0,3500.0,3500.0
4615,3500.0,3500.0,3500.0
4616,3500.0,3500.0,3500.0
4617,3500.0,3500.0,3500.0
4618,3500.0,3500.0,3500.0
4619,3500.0,3500.0,3500.0
4620,3500.0,3500.0,3500.0
4621,3500.0,3500.0,3500.0
4622,3500.0,3500.0,3500.0
4623,3500.0,3500.0,3500.0
4624,3500.0,3500.0,3500.0
4625,3500.0,3500.0,3500.0
4626,3500.0,3500.0,3500.0
4627,3500.0,3500.0,3500.0
4628,3500.0,3500.0,3500.0
4629,3500.0,3500.0,3500.0
4630,3500.0,3500.0,3500.0
4631,3500.0,3500.0,3500.0
4632,3500.0,3500.0,3500.0
4633,3500.0,3500.0,3500.0
4634,3500.0,3500.0,3500.0
4635,3500.0,3500.0,3500.0
4636,3500.0,3500.0,3500.0
4637,3500.0,3500.0,3500.0
4638,3500.0,3500.0,3500.0
4639,3500.0,3500.0,3500.0
4640,3500.0,3500.0,3500.0
4641,3500.0,3500.0,3500.0
4642,3500.0,3500.0,3500.0
4643,3500.0,3500.0,3500.0
4644,3500.0,3500.0,3500.0
4645,3500.0,3500.0,3500.0
4646,3500.0,3500.0,3500.0
4647,3500.0,3500.0,3500.0
4648,3500.0,3500.0,3500.0
4649,3500.0,3500.0,3500.0
4650,3500.0,3500.0,3500.0
4651,3500.0,3500.0,3500.0
4652,3500.0,3500.0,3500.0
4653,3500.0,3500.0,3500.0
4654,3500.0,3500.0,3500.0
4655,3500.0,3500.0,3500.0
4656,3500.0,3500.0,3500.0
4657,3500.0,3500.0,3500.0
4658,3500.0,3500.0,3500.0
4659,3500.0,3500.0,3500.0
4660,3500.0,3500.0,3500.0
4661,3500.0,3500.0,3500.0
4662,3500.0,3500.0,3500.0
4663,3500.0,3500.0,3500.0
4664,3500.0,3500.0,3500.0
4665,3500.0,3500.0,3500.0
4666,3500.0,3500.0,3500.0
4667,3500.0,3500.0,3500.0
4668,3500.0,3500.0,3500.0
4669,3500.0,3500.0,3500.0
4670,3500.0,3500.0,3500.0
4671,3500.0,3500.0,3500.0
4672,3500.0,3500.0,3500.0
4673,3500.0,3500.0,3500.0
4674,3500.0,3500.0,3500.0
4675,3500.0,3500.0,3500.0
4676,3500.0,3500.0,3500.0
4677,3500.0,3500.0,3500.0
4678,3500.0,3500.0,3500.0
4679,3500.0,3500.0,3500.0
4680,3500.0,3500.0,3500.0
4681,3500.0,3500.0,3500.0
4682,3500.0,3500.0,3500.0
4683,3500.0,3500.0,3500.0
4684,3500.0,3500.0,3500.0
4685,3500.0,3500.0,3500.0
4686,3500.0,3500.0,3500.0
4687,3500.0,3500.0,3500.0
4688,3500.0,3500.0,3500.0
4689,3500.0,3500.0,3500.0
4690,3500.0,3500.0,3500.0
4691,3500.0,3500.0,3500.0
4692,3500.0,3500.0,3500.0
4693,3500.0,3500.0,3500.0
4694,3500.0,3500.0,3500.0
4695,3500.0,3500.0,3500.0
4696,3500.0,3500.0,3500.0
4697,3500.0,3500.0,3500.0
4698,3500.0,3500.0,3500.0
4699,3500.0,3500.0,3500.0
4700,3500.0,3500.0,3500.0
4701,3500.0,3500.0,3500.0
4702,3500.0,3500.0,3500.0
4703,3500.0,3500.0,3500.0
4704,3500.0,3500.0,3500.0
4705,3500.0,3500.0,3500.0
4706,3500.0,3500.0,3500.0
4707,3500.0,3500.0,3500.0
4708,3500.0,3500.0,3500.0
4709,3500.0,3500.0,3500.0
4710,3500.0,3500.0,3500.0
4711,3500.0,3500.0,3500.0
4712,3500.0,3500.0,3500.0
4713,3500.0,3500.0,3500.0
4714,3500.0,3500.0,3500.0
4715,3500.0,3500.0,3500.0
4716,3500.0,3500.0,3500.0
4717,3500.0,3500.0,3500.0
4718,3500.0,3500.0,3500.0
4719,3500.0,3500.0,3500.0
4720,3500.0,3500.0,3500.0
4721,3500.0,3500.0,3500.0
4722,3500.0,3500.0,3500.0
4723,3500.0,3500.0,3500.0
4724,3500.0,3500.0,3500.0
4725,3500.0,3500.0,3500.0
4726,3500.0,3500.0,3500.0
4727,3500.0,3500.0,3500.0
4728,3500.0,3500.0,3500.0
4729,3500.0,3500.0,3500.0
4730,3500.0,3500.0,3500.0
4731,3500.0,3500.0,3500.0
4732,3500.0,3500.0,3500.0
4733,3500.0,3500.0,3500.0
4734,3500.0,3500.0,3500.0
4735,3500.0,3500.0,3500.0
4736,3500.0,3500.0,3500.0
4737,3500.0,3500.0,3500.0
4738,3500.0,3500.0,3500.0
4739,3500.0,3500.0,3500.0
4740,3500.0,3500.0,3500.0
4741,3500.0,3500.0,3500.0
4742,3500.0,3500.0,3500.0
4743,3500.0,3500.0,3500.0
4744,3500.0,3500.0,3500.0
4745,3500.0,3500.0,3500.0
4746,3500.0,3500.0,3500.0
4747,3500.0,3500.0,3500.0
4748,3500.0,3500.0,3500.0
4749,3500.0,3500.0,3500.0
4750,3500.0,3500.0,3500.0
4751,3500.0,3500.0,3500.0
4752,3500.0,3500.0,3500.0
4753,3500.0,3500.0,3500.0
4754,3500.0,3500.0,3500.0
4755,3500.0,3500.0,3500.0
4756,3500.0,3500.0,3500.0
4757,3500.0,3500.0,3500.0
4758,3500.0,3500.0,3500.0
4759,3500.0,3500.0,3500.0
4760,3500.0,3500.0,3500.0
4761,3500.0,3500.0,3500.0
4762,3500.0,3500.0,3500.0
4763,3500.0,3500.0,3500.0
4764,3500.0,3500.0,3500.0
4765,3500.0,3500.0,3500.0
4766,3500.0,3500.0,3500.0
4767,3500.0,3500.0,3500.0
4768,3500.0,3500.0,3500.0
4769,3500.0,3500.0,3500.0
4770,3500.0,3500.0,3500.0
4771,3500.0,3500.0,3500.0
4772,3500.0,3500.0,3500.0
4773,3500.0,3500.0,3500.0
4774,3500.0,3500.0,3500.0
4775,3500.0,3500.0,3500.0
4776,3500.0,3500.0,3500.0
4777,3500.0,3500.0,3500.0
4778,3500.0,3500.0,3500.0
4779,3500.0,3500.0,3500.0
4780,3500.0,3500.0,3500.0
4781,3500.0,3500.0,3500.0
4782,3500.0,3500.0,3500.0
4783,3500.0,3500.0,3500.0
4784,3500.0,3500.0,3500.0
4785,3500.0,3500.0,3500.0
4786,3500.0,3500.0,3500.0
4787,3500.0,3500.0,3500.0
4788,3500.0,3500.0,3500.0
4789,3500.0,3500.0,3500.0
4790,3500.0,3500.0,3500.0
4791,3500.0,3500.0,3500.0
4792,3500.0,3500.0,3500.0
4793,3500.0,3500.0,3500.0
4794,3500.0,3500.0,3500.0
4795,3500.0,3500.0,3500.0
4796,3500.0,3500.0,3500.0
4797,3500.0,3500.0,3500.0
4798,3500.0,3500.0,3500.0
4799,3500.0,3500.0,3500.0
4800,3500.0,3500.0,3500.0
4801,3500.0,3500.0,3500.0
4802,3500.0,3500.0,3500.0
4803,3500.0,3500.0,3500.0
4804,3500.0,3500.0,3500.0
4805,3500.0,3500.0,3500.0
4806,3500.0,3500.0,3500.0
4807,3500.0,3500.0,3500.0
4808,3500.0,3500.0,3500.0
4809,3500.0,3500.0,3500.0
4810,3500.0,3500.0,3500.0
4811,3500.0,3500.0,3500.0
4812,3500.0,3500.0,3500.0
4813,3500.0,3500.0,3500.0
4814,3500.0,3500.0,3500.0
4815,3500.0,3500.0,3500.0
4816,3500.0,3500.0,3500.0
4817,3500.0,3500.0,3500.0
4818,3500.0,3500.0,3500.0
4819,3500.0,3500.0,3500.0
4820,3500.0,3500.0,3500.0
4821,3500.0,3500.0,3500.0
4822,3500.0,3500.0,3500.0
4823,3500.0,3500.0,3500.0
4824,3500.0,3500.0,3500.0
4825,3500.0,3500.0,3500.0
4826,3500.0,3500.0,3500.0
4827,3500.0,3500.0,3500.0
4828,3500.0,3500.0,3500.0
4829,3500.0,3500.0,3500.0
4830,3500.0,3500.0,3500.0
4831,3500.0,3500.0,3500.0
4832,3500.0,3500.0,3500.0
4833,3500.0,3500.0,3500.0
4834,3500.0,3500.0,3500.0
4835,3500.0,3500.0,3500.0
4836,3500.0,3500.0,3500.0
4837,3500.0,3500.0,3500.0
4838,3500.0,3500.0,3500.0
4839,3500.0,3500.0,3500.0
4840,3500.0,3500.0,3500.0
4841,3500.0,3500.0,3500.0
4842,3500.0,3500.0,3500.0
4843,3500.0,3500.0,3500.0
4844,3500.0,3500.0,3500.0
4845,3500.0,3500.0,3500.0
4846,3500.0,3500.0,3500.0
4847,3500.0,3500.0,3500.0
4848,3500.0,3500.0,3500.0
4849,3500.0,3500.0,3500.0
4850,3500.0,3500.0,3500.0
4851,3500.0,3500.0,3500.0
4852,3500.0,3500.0,3500.0
4853,3500.0,3500.0,3500.0
4854,3500.0,3500.0,3500.0
4855,3500.0,3500.0,3500.0
4856,3500.0,3500.0,3500.0
4857,3500.0,3500.0,3500.0
4858,3500.0,3500.0,3500.0
4859,3500.0,3500.0,3500.0
4860,3500.0,3500.0,3500.0
4861,3500.0,3500.0,3500.0
4862,3500.0,3500.0,3500.0
4863,3500.0,3500.0,3500.0
4864,3500.0,3500.0,3500.0
4865,3500.0,3500.0,3500.0
4866,3500.0,3500.0,3500.0
4867,3500.0,3500.0,3500.0
4868,3500.0,3500.0,3500.0
4869,3500.0,3500.0,3500.0
4870,3500.0,3500.0,3500.0
4871,3500.0,3500.0,3500.0
4872,3500.0,3500.0,3500.0
4873,3500.0,3500.0,3500.0
4874,3500.0,3500.0,3500.0
4875,3500.0,3500.0,3500.0
4876,3500.0,3500.0,3500.0
4877,3500.0,3500.0,3500.0
4878,3500.0,3500.0,3500.0
4879,3500.0,3500.0,3500.0
4880,3500.0,3500.0,3500.0
4881,3500.0,3500.0,3500.0
4882,3500.0,3500.0,3500.0
4883,3500.0,3500.0,3500.0
4884,3500.0,3500.0,3500.0
4885,3500.0,3500.0,3500.0
4886,3500.0,3500.0,3500.0
4887,3500.0,3500.0,3500.0
4888,3500.0,3500.0,3500.0
4889,3500.0,3500.0,3500.0
4890,3500.0,3500.0,3500.0
4891,3500.0,3500.0,3500.0
4892,3500.0,3500.0,3500.0
4893,3500.0,3500.0,3500.0
4894,3500.0,3500.0,3500.0
4895,3500.0,3500.0,3500.0
4896,3500.0,3500.0,3500.0
4897,3500.0,3500.0,3500.0
4898,3500.0,3500.0,3500.0
4899,3500.0,3500.0,3500.0
4900,3500.0,3500.0,3500.0
4901,3500.0,3500.0,3500.0
4902,3500.0,3500.0,3500.0
4903,3500.0,3500.0,3500.0
4904,3500.0,3500.0,3500.0
4905,3500.0,3500.0,3500.0
4906,3500.0,3500.0,3500.0
4907,3500.0,3500.0,3500.0
4908,3500.0,3500.0,3500.0
4909,3500.0,3500.0,3500.0
4910,3500.0,3500.0,3500.0
4911,3500.0,3500.0,3500.0
4912,3500.0,3500.0,3500.0
4913,3500.0,3500.0,3500.0
4914,3500.0,3500.0,3500.0
4915,3500.0,3500.0,3500.0
4916,3500.0,3500.0,3500.0
4917,3500.0,3500.0,3500.0
4918,3500.0,3500.0,3500.0
4919,3500.0,3500.0,3500.0
4920,3500.0,3500.0,3500.0
4921,3500.0,3500.0,3500.0
4922,3500.0,3500.0,3500.0
4923,3500.0,3500.0,3500.0
4924,3500.0,3500.0,3500.0
4925,3500.0,3500.0,3500.0
4926,3500.0,3500.0,3500.0
4927,3500.0,3500.0,3500.0
4928,3500.0,3500.0,3500.0
4929,3500.0,3500.0,3500.0
4930,3500.0,3500.0,3500.0
4931,3500.0,3500.0,3500.0
4932,3500.0,3500.0,3500.0
4933,3500.0,3500.0,3500.0
4934,3500.0,3500.0,3500.0
4935,3500.0,3500.0,3500.0
4936,3500.0,3500.0,3500.0
4937,3500.0,3500.0,3500.0
4938,3500.0,3500.0,3500.0
4939,3500.0,3500.0,3500.0
4940,3500.0,3500.0,3500.0
4941,3500.0,3500.0,3500.0
4942,3500.0,3500.0,3500.0
4943,3500.0,3500.0,3500.0
4944,3500.0,3500.0,3500.0
4945,3500.0,3500.0,3500.0
4946,3500.0,3500.0,3500.0
4947,3500.0,3500.0,3500.0
4948,3500.0,3500.0,3500.0
4949,3500.0,3500.0,3500.0
4950,3500.0,3500.0,3500.0
4951,3500.0,3500.0,3500.0
4952,3500.0,3500.0,3500.0
4953,3500.0,3500.0,3500.0
4954,3500.0,3500.0,3500.0
4955,3500.0,3500.0,3500.0
4956,3500.0,3500.0,3500.0
4957,3500.0,3500.0,3500.0
4958,3500.0,3500.0,3500.0
4959,3500.0,3500.0,3500.0
4960,3500.0,3500.0,3500.0
4961,3500.0,3500.0,3500.0
4962,3500.0,3500.0,3500.0
4963,3500.0,3500.0,3500.0
4964,3500.0,3500.0,3500.0
4965,3500.0,3500.0,3500.0
4966,3500.0,3500.0,3500.0
4967,3500.0,3500.0,3500.0
4968,3500.0,3500.0,3500.0
4969,3500.0,3500.0,3500.0
4970,3500.0,3500.0,3500.0
4971,3500.0,3500.0,3500.0
4972,3500.0,3500.0,3500.0
4973,3500.0,3500.0,3500.0
4974,3500.0,3500.0,3500.0
4975,3500.0,3500.0,3500.0
4976,3500.0,3500.0,3500.0
4977,3500.0,3500.0,3500.0
4978,3500.0,3500.0,3500.0
4979,3500.0,3500.0,3500.0
4980,3500.0,3500.0,3500.0
4981,3500.0,3500.0,3500.0
4982,3500.0,3500.0,3500.0
4983,3500.0,3500.0,3500.0
4984,3500.0,3500.0,3500.0
4985,3500.0,3500.0,3500.0
4986,3500.0,3500.0,3500.0
4987,3500.0,3500.0,3500.0
4988,3500.0,3500.0,3500.0
4989,3500.0,3500.0,3500.0
4990,3500.0,3500.0,3500.0
4991,3500.0,3500.0,3500.0
4992,3500.0,3500.0,3500.0
4993,3500.0,3500.0,3500.0
4994,3500.0,3500.0,3500.0
4995,3500.0,3500.0,3500.0
4996,3500.0,3500.0,3500.0
4997,3500.0,3500.0,3500.0
4998,3500.0,3500.0,3500.0
4999,3500.0,3500.0,3500.0
5000,3500.0,3500.0,3500.0
5001,3500.0,3500.0,3500.0
5002,3500.0,3500.0,3500.0
5003,3500.0,3500.0,3500.0
5004,3500.0,3500.0,3500.0
5005,3500.0,3500.0,3500.0
5006,3500.0,3500.0,3500.0
5007,3500.0,3500.0,3500.0
5008,3500.0,3500.0,3500.0
5009,3500.0,3500.0,3500.0
5010,3500.0,3500.0,3500.0
5011,3500.0,3500.0,3500.0
5012,3500.0,3500.0,3500.0
5013,3500.0,3500.0,3500.0
5014,3500.0,3500.0,3500.0
5015,3500.0,3500.0,3500.0
5016,3500.0,3500.0,3500.0
5017,3500.0,3500.0,3500.0
5018,3500.0,3500.0,3500.0
5019,3500.0,3500.0,3500.0
5020,3500.0,3500.0,3500.0
5021,3500.0,3500.0,3500.0
5022,3500.0,3500.0,3500.0
5023,3500.0,3500.0,3500.0
5024,3500.0,3500.0,3500.0
5025,3500.0,3500.0,3500.0
5026,3500.0,3500.0,3500.0
5027,3500.0,3500.0,3500.0
5028,3500.0,3500.0,3500.0
5029,3500.0,3500.0,3500.0
5030,3500.0,3500.0,3500.0
5031,3500.0,3500.0,3500.0
5032,3500.0,3500.0,3500.0
5033,3500.0,3500.0,3500.0
5034,3500.0,3500.0,3500.0
5035,3500.0,3500.0,3500.0
5036,3500.0,3500.0,3500.0
5037,3500.0,3500.0,3500.0
5038,3500.0,3500.0,3500.0
5039,3500.0,3500.0,3500.0
5040,3500.0,3500.0,3500.0
5041,3500.0,3500.0,3500.0
5042,3500.0,3500.0,3500.0
5043,3500.0,3500.0,3500.0
5044,3500.0,3500.0,3500.0
5045,3500.0,3500.0,3500.0
5046,3500.0,3500.0,3500.0
5047,3500.0,3500.0,3500.0
5048,3500.0,3500.0,3500.0
5049,3500.0,3500.0,3500.0
5050,3500.0,3500.0,3500.0
5051,3500.0,3500.0,3500.0
5052,3500.0,3500.0,3500.0
5053,3500.0,3500.0,3500.0
5054,3500.0,3500.0,3500.0
5055,3500.0,3500.0,3500.0
5056,3500.0,3500.0,3500.0
5057,3500.0,3500.0,3500.0
5058,3500.0,3500.0,3500.0
5059,3500.0,3500.0,3500.0
5060,3500.0,3500.0,3500.0
5061,3500.0,3500.0,3500.0
5062,3500.0,3500.0,3500.0
5063,3500.0,3500.0,3500.0
5064,3500.0,3500.0,3500.0
5065,3500.0,3500.0,3500.0
5066,3500.0,3500.0,3500.0
5067,3500.0,3500.0,3500.0
5068,3500.0,3500.0,3500.0
5069,3500.0,3500.0,3500.0
5070,3500.0,3500.0,3500.0
5071,3500.0,3500.0,3500.0
5072,3500.0,3500.0,3500.0
5073,3500.0,3500.0,3500.0
5074,3500.0,3500.0,3500.0
5075,3500.0,3500.0,3500.0
5076,3500.0,3500.0,3500.0
5077,3500.0,3500.0,3500.0
5078,3500.0,3500.0,3500.0
5079,3500.0,3500.0,3500.0
5080,3500.0,3500.0,3500.0
5081,3500.0,3500.0,3500.0
5082,3500.0,3500.0,3500.0
5083,3500.0,3500.0,3500.0
5084,3500.0,3500.0,3500.0
5085,3500.0,3500.0,3500.0
5086,3500.0,3500.0,3500.0
5087,3500.0,3500.0,3500.0
5088,3500.0,3500.0,3500.0
5089,3500.0,3500.0,3500.0
5090,3500.0,3500.0,3500.0
5091,3500.0,3500.0,3500.0
5092,3500.0,3500.0,3500.0
5093,3500.0,3500.0,3500.0
5094,3500.0,3500.0,3500.0
5095,3500.0,3500.0,3500.0
5096,3500.0,3500.0,3500.0
5097,3500.0,3500.0,3500.0
5098,3500.0,3500.0,3500.0
5099,3500.0,3500.0,3500.0
5100,3500.0,3500.0,3500.0
5101,3500.0,3500.0,3500.0
5102,3500.0,3500.0,3500.0
5103,3500.0,3500.0,3500.0
5104,3500.0,3500.0,3500.0
5105,3500.0,3500.0,3500.0
5106,3500.0,3500.0,3500.0
5107,3500.0,3500.0,3500.0
5108,3500.0,3500.0,3500.0
5109,3500.0,3500.0,3500.0
5110,3500.0,3500.0,3500.0
5111,3500.0,3500.0,3500.0
5112,3500.0,3500.0,3500.0
5113,3500.0,3500.0,3500.0
5114,3500.0,3500.0,3500.0
5115,3500.0,3500.0,3500.0
5116,3500.0,3500.0,3500.0
5117,3500.0,3500.0,3500.0
5118,3500.0,3500.0,3500.0
5119,3500.0,3500.0,3500.0
5120,3500.0,3500.0,3500.0
5121,3500.0,3500.0,3500.0
5122,3500.0,3500.0,3500.0
5123,3500.0,3500.0,3500.0
5124,3500.0,3500.0,3500.0
5125,3500.0,3500.0,3500.0
5126,3500.0,3500.0,3500.0
5127,3500.0,3500.0,3500.0
5128,3500.0,3500.0,3500.0
5129,3500.0,3500.0,3500.0
5130,3500.0,3500.0,3500.0
5131,3500.0,3500.0,3500.0
5132,3500.0,3500.0,3500.0
5133,3500.0,3500.0,3500.0
5134,3500.0,3500.0,3500.0
5135,3500.0,3500.0,3500.0
5136,3500.0,3500.0,3500.0
5137,3500.0,3500.0,3500.0
5138,3500.0,3500.0,3500.0
5139,3500.0,3500.0,3500.0
5140,3500.0,3500.0,3500.0
5141,3500.0,3500.0,3500.0
5142,3500.0,3500.0,3500.0
5143,3500.0,3500.0,3500.0
5144,3500.0,3500.0,3500.0
5145,3500.0,3500.0,3500.0
5146,3500.0,3500.0,3500.0
5147,3500.0,3500.0,3500.0
5148,3500.0,3500.0,3500.0
5149,3500.0,3500.0,3500.0
5150,3500.0,3500.0,3500.0
5151,3500.0,3500.0,3500.0
5152,3500.0,3500.0,3500.0
5153,3500.0,3500.0,3500.0
5154,3500.0,3500.0,3500.0
5155,3500.0,3500.0,3500.0
5156,3500.0,3500.0,3500.0
5157,3500.0,3500.0,3500.0
5158,3500.0,3500.0,3500.0
5159,3500.0,3500.0,3500.0
5160,3500.0,3500.0,3500.0
5161,3500.0,3500.0,3500.0
5162,3500.0,3500.0,3500.0
5163,3500.0,3500.0,3500.0
5164,3500.0,3500.0,3500.0
5165,3500.0,3500.0,3500.0
5166,3500.0,3500.0,3500.0
5167,3500.0,3500.0,3500.0
5168,3500.0,3500.0,3500.0
5169,3500.0,3500.0,3500.0
5170,3500.0,3500.0,3500.0
5171,3500.0,3500.0,3500.0
5172,3500.0,3500.0,3500.0
5173,3500.0,3500.0,3500.0
5174,3500.0,3500.0,3500.0
5175,3500.0,3500.0,3500.0
5176,3500.0,3500.0,3500.0
5177,3500.0,3500.0,3500.0
5178,3500.0,3500.0,3500.0
5179,3500.0,3500.0,3500.0
5180,3500.0,3500.0,3500.0
5181,3500.0,3500.0,3500.0
5182,3500.0,3500.0,3500.0
5183,3500.0,3500.0,3500.0
5184,3500.0,3500.0,3500.0
5185,3500.0,3500.0,3500.0
5186,3500.0,3500.0,3500.0
5187,3500.0,3500.0,3500.0
5188,3500.0,3500.0,3500.0
5189,3500.0,3500.0,3500.0
5190,3500.0,3500.0,3500.0
5191,3500.0,3500.0,3500.0
5192,3500.0,3500.0,3500.0
5193,3500.0,3500.0,3500.0
5194,3500.0,3500.0,3500.0
5195,3500.0,3500.0,3500.0
5196,3500.0,3500.0,3500.0
5197,3500.0,3500.0,3500.0
5198,3500.0,3500.0,3500.0
5199,3500.0,3500.0,3500.0
5200,3500.0,3500.0,3500.0
5201,3500.0,3500.0,3500.0
5202,3500.0,3500.0,3500.0
5203,3500.0,3500.0,3500.0
5204,3500.0,3500.0,3500.0
5205,3500.0,3500.0,3500.0
5206,3500.0,3500.0,3500.0
5207,3500.0,3500.0,3500.0
5208,3500.0,3500.0,3500.0
5209,3500.0,3500.0,3500.0
5210,3500.0,3500.0,3500.0
5211,3500.0,3500.0,3500.0
5212,3500.0,3500.0,3500.0
5213,3500.0,3500.0,3500.0
5214,3500.0,3500.0,3500.0
5215,3500.0,3500.0,3500.0
5216,3500.0,3500.0,3500.0
5217,3500.0,3500.0,3500.0
5218,3500.0,3500.0,3500.0
5219,3500.0,3500.0,3500.0
5220,3500.0,3500.0,3500.0
5221,3500.0,3500.0,3500.0
5222,3500.0,3500.0,3500.0
5223,3500.0,3500.0,3500.0
5224,3500.0,3500.0,3500.0
5225,3500.0,3500.0,3500.0
5226,3500.0,3500.0,3500.0
5227,3500.0,3500.0,3500.0
5228,3500.0,3500.0,3500.0
5229,3500.0,3500.0,3500.0
5230,3500.0,3500.0,3500.0
5231,3500.0,3500.0,3500.0
5232,3500.0,3500.0,3500.0
5233,3500.0,3500.0,3500.0
5234,3500.0,3500.0,3500.0
5235,3500.0,3500.0,3500.0
5236,3500.0,3500.0,3500.0
5237,3500.0,3500.0,3500.0
5238,3500.0,3500.0,3500.0
5239,3500.0,3500.0,3500.0
5240,3500.0,3500.0,3500.0
5241,3500.0,3500.0,3500.0
5242,3500.0,3500.0,3500.0
5243,3500.0,3500.0,3500.0
5244,3500.0,3500.0,3500.0
5245,3500.0,3500.0,3500.0
5246,3500.0,3500.0,3500.0
5247,3500.0,3500.0,3500.0
5248,3500.0,3500.0,3500.0
5249,3500.0,3500.0,3500.0
5250,3500.0,3500.0,3500.0
5251,3500.0,3500.0,3500.0
5252,3500.0,3500.0,3500.0
5253,3500.0,3500.0,3500.0
5254,3500.0,3500.0,3500.0
5255,3500.0,3500.0,3500.0
5256,3500.0,3500.0,3500.0
5257,3500.0,3500.0,3500.0
5258,3500.0,3500.0,3500.0
5259,3500.0,3500.0,3500.0
5260,3500.0,3500.0,3500.0
5261,3500.0,3500.0,3500.0
5262,3500.0,3500.0,3500.0
5263,3500.0,3500.0,3500.0
5264,3500.0,3500.0,3500.0
5265,3500.0,3500.0,3500.0
5266,3500.0,3500.0,3500.0
5267,3500.0,3500.0,3500.0
5268,3500.0,3500.0,3500.0
5269,3500.0,3500.0,3500.0
5270,3500.0,3500.0,3500.0
5271,3500.0,3500.0,3500.0
5272,3500.0,3500.0,3500.0
5273,3500.0,3500.0,3500.0
5274,3500.0,3500.0,3500.0
5275,3500.0,3500.0,3500.0
5276,3500.0,3500.0,3500.0
5277,3500.0,3500.0,3500.0
5278,3500.0,3500.0,3500.0
5279,3500.0,3500.0,3500.0
5280,3500.0,3500.0,3500.0
5281,3500.0,3500.0,3500.0
5282,3500.0,3500.0,3500.0
5283,3500.0,3500.0,3500.0
5284,3500.0,3500.0,3500.0
5285,3500.0,3500.0,3500.0
5286,3500.0,3500.0,3500.0
5287,3500.0,3500.0,3500.0
5288,3500.0,3500.0,3500.0
5289,3500.0,3500.0,3500.0
5290,3500.0,3500.0,3500.0
5291,3500.0,3500.0,3500.0
5292,3500.0,3500.0,3500.0
5293,3500.0,3500.0,3500.0
5294,3500.0,3500.0,3500.0
5295,3500.0,3500.0,3500.0
5296,3500.0,3500.0,3500.0
5297,3500.0,3500.0,3500.0
5298,3500.0,3500.0,3500.0
5299,3500.0,3500.0,3500.0
5300,3500.0,3500.0,3500.0
5301,3500.0,3500.0,3500.0
5302,3500.0,3500.0,3500.0
5303,3500.0,3500.0,3500.0
5304,3500.0,3500.0,3500.0
