,CST,PV
3326,0.84570145,
3327,0.702352001,
3328,0.376892325,
3329,0.0,
3330,0.0,
3331,0.0,
3332,0.0,
3333,0.0,
3334,0.0,
3335,0.0,
3336,0.0,
3337,0.0,
3338,0.0,
3339,0.0,
3340,0.0,
3341,0.0,
3342,0.0,
3343,0.171068257,
3344,0.707759104,
3345,0.834567321,
3346,0.893067251,
3347,0.920815024,
3348,0.917626321,
3349,0.888693646,
3350,0.8267575,
3351,0.682113874,
3352,0.385245884,
3353,0.0,
3354,0.0,
3355,0.0,
3356,0.0,
3357,0.0,
3358,0.0,
3359,0.0,
3360,0.0,
3361,0.0,
3362,0.0,
3363,0.0,
3364,0.0,
3365,0.0,
3366,0.0,
3367,0.137061569,
3368,0.673381146,
3369,0.801263674,
3370,0.861502777,
3371,0.88969818,
3372,0.886792536,
3373,0.857205532,
3374,0.794528164,
3375,0.650370349,
3376,0.353724857,
3377,0.0,
3378,0.0,
3379,0.0,
3380,0.0,
3381,0.0,
3382,0.0,
3383,0.0,
3384,0.0,
3385,0.0,
3386,0.0,
3387,0.0,
3388,0.0,
3389,0.0,
3390,0.0,
3391,0.123091837,
3392,0.658093277,
3393,0.78639447,
3394,0.847293169,
3395,0.876063907,
3396,0.872542115,
3397,0.843232904,
3398,0.779210014,
3399,0.635971156,
3400,0.343200293,
3401,0.0,
3402,0.0,
3403,0.0,
3404,0.0,
3405,0.0,
3406,0.0,
3407,0.0,
3408,0.0,
3409,0.0,
3410,0.0,
3411,0.0,
3412,0.0,
3413,0.0,
3414,0.0,
3415,0.167535933,
3416,0.702388865,
3417,0.830636079,
3418,0.88779312,
3419,0.916320295,
3420,0.913718777,
3421,0.885422,
3422,0.824837958,
3423,0.682261329,
3424,0.38597789,
3425,0.0,
3426,0.0,
3427,0.0,
3428,0.0,
3429,0.0,
3430,0.0,
3431,0.0,
3432,0.0,
3433,0.0,
3434,0.0,
3435,0.0,
3436,0.0,
3437,0.0,
3438,0.0,
3439,0.132573423,
3440,0.661755941,
3441,0.787922994,
3442,0.848491236,
3443,0.878163816,
3444,0.874098286,
3445,0.843935946,
3446,0.780243512,
3447,0.641549411,
3448,0.352966519,
3449,0.0,
3450,0.0,
3451,0.0,
3452,0.0,
3453,0.0,
3454,0.0,
3455,0.0,
3456,0.0,
3457,0.0,
3458,0.0,
3459,0.0,
3460,0.0,
3461,0.0,
3462,0.0,
3463,0.0,
3464,0.0,
3465,0.0,
3466,0.0,
3467,0.0,
3468,0.0,
3469,0.0,
3470,0.0,
3471,0.0,
3472,0.0,
3473,0.0,
3474,0.0,
3475,0.0,
3476,0.0,
3477,0.0,
3478,0.0,
3479,0.0,
3480,0.0,
3481,0.0,
3482,0.0,
3483,0.0,
3484,0.0,
3485,0.0,
3486,0.0,
3487,0.0,
3488,0.0,
3489,0.0,
3490,0.0,
3491,0.0,
3492,0.169688505,
3493,0.536309045,
3494,0.596417809,
3495,0.319574663,
3496,0.359737576,
3497,0.0,
3498,0.0,
3499,0.0,
3500,0.0,
3501,0.0,
3502,0.0,
3503,0.0,
3504,0.0,
3505,0.0,
3506,0.0,
3507,0.0,
3508,0.0,
3509,0.0,
3510,0.0,
3511,0.172301872,
3512,0.712342042,
3513,0.843737146,
3514,0.902580698,
3515,0.92940293,
3516,0.925908786,
3517,0.898434857,
3518,0.836145874,
3519,0.691980159,
3520,0.393895669,
3521,0.0,
3522,0.0,
3523,0.0,
3524,0.0,
3525,0.0,
3526,0.0,
3527,0.0,
3528,0.0,
3529,0.0,
3530,0.0,
3531,0.0,
3532,0.0,
3533,0.0,
3534,0.0,
3535,0.164768528,
3536,0.703851561,
3537,0.835253247,
3538,0.894317981,
3539,0.921450921,
3540,0.918055518,
3541,0.891048968,
3542,0.829788216,
3543,0.685737042,
3544,0.388263435,
3545,0.0,
3546,0.0,
3547,0.0,
3548,0.0,
3549,0.0,
3550,0.0,
3551,0.0,
3552,0.0,
3553,0.0,
3554,0.0,
3555,0.0,
3556,0.0,
3557,0.0,
3558,0.0,
3559,0.1439419,
3560,0.683771421,
3561,0.816706897,
3562,0.876109986,
3563,0.904379116,
3564,0.900719085,
3565,0.872760663,
3566,0.8116342,
3567,0.66713013,
3568,0.370925685,
3569,0.0,
3570,0.0,
3571,0.0,
3572,0.0,
3573,0.0,
3574,0.0,
3575,0.0,
3576,0.0,
3577,0.0,
3578,0.0,
3579,0.0,
3580,0.0,
3581,0.0,
3582,0.0,
3583,0.0,
3584,0.0,
3585,0.0,
3586,0.0,
3587,0.0,
3588,0.0,
3589,0.0,
3590,0.0,
3591,0.0,
3592,0.0,
3593,0.0,
3594,0.0,
3595,0.0,
3596,0.0,
3597,0.0,
3598,0.0,
3599,0.0,
3600,0.0,
3601,0.0,
3602,0.0,
3603,0.0,
3604,0.0,
3605,0.0,
3606,0.0,
3607,0.0,
3608,0.350243878,
3609,0.272183848,
3610,0.454753554,
3611,0.812632151,
3612,0.768759178,
3613,0.711777239,
3614,0.546601894,
3615,0.272670974,
3616,0.0,
3617,0.0,
3618,0.0,
3619,0.0,
3620,0.0,
3621,0.0,
3622,0.0,
3623,0.0,
3624,0.0,
3625,0.0,
3626,0.0,
3627,0.0,
3628,0.0,
3629,0.0,
3630,0.0,
3631,0.066682995,
3632,0.0,
3633,0.132265349,
3634,0.0,
3635,0.156987671,
3636,0.347314537,
3637,0.255674213,
3638,0.0,
3639,0.0,
3640,0.0,
3641,0.0,
3642,0.0,
3643,0.0,
3644,0.0,
3645,0.0,
3646,0.0,
3647,0.0,
3648,0.0,
3649,0.0,
3650,0.0,
3651,0.0,
3652,0.0,
3653,0.0,
3654,0.0,
3655,0.003922934,
3656,0.313164343,
3657,0.739991073,
3658,0.850714902,
3659,0.87888134,
3660,0.874597261,
3661,0.792041186,
3662,0.661106878,
3663,0.362714313,
3664,0.0,
3665,0.0,
3666,0.0,
3667,0.0,
3668,0.0,
3669,0.0,
3670,0.0,
3671,0.0,
3672,0.0,
3673,0.0,
3674,0.0,
3675,0.0,
3676,0.0,
3677,0.0,
3678,0.0,
3679,0.119702096,
3680,0.657036081,
3681,0.788478581,
3682,0.847792144,
3683,0.876453608,
3684,0.874763148,
3685,0.847075937,
3686,0.784563138,
3687,0.643516349,
3688,0.352645279,
3689,0.0,
3690,0.0,
3691,0.0,
3692,0.0,
3693,0.0,
3694,0.0,
3695,0.0,
3696,0.0,
3697,0.0,
3698,0.0,
3699,0.0,
3700,0.0,
3701,0.0,
3702,0.0,
3703,0.0,
3704,0.281506394,
3705,0.433945358,
3706,0.5785824,
3707,0.433500361,
3708,0.809081394,
3709,0.778546469,
3710,0.264363494,
3711,0.435250067,
3712,0.24477443,
3713,0.0,
3714,0.0,
3715,0.0,
3716,0.0,
3717,0.0,
3718,0.0,
3719,0.0,
3720,0.0,
3721,0.0,
3722,0.0,
3723,0.0,
3724,0.0,
3725,0.0,
3726,0.0,
3727,0.0,
3728,0.0,
3729,0.0,
3730,0.0,
3731,0.0,
3732,0.0,
3733,0.0,
3734,0.0,
3735,0.0,
3736,0.0,
3737,0.0,
3738,0.0,
3739,0.0,
3740,0.0,
3741,0.0,
3742,0.0,
3743,0.0,
3744,0.0,
3745,0.0,
3746,0.0,
3747,0.0,
3748,0.0,
3749,0.0,
3750,0.0,
3751,0.0,
3752,0.0,
3753,0.0,
3754,0.0,
3755,0.0,
3756,0.0,
3757,0.0,
3758,0.0,
3759,0.0,
3760,0.0,
3761,0.0,
3762,0.0,
3763,0.0,
3764,0.0,
3765,0.0,
3766,0.0,
3767,0.0,
3768,0.0,
3769,0.0,
3770,0.0,
3771,0.0,
3772,0.0,
3773,0.0,
3774,0.0,
3775,0.0,
3776,0.0,
3777,0.0,
3778,0.0,
3779,0.0,
3780,0.0,
3781,0.0,
3782,0.0,
3783,0.0,
3784,0.0,
3785,0.0,
3786,0.0,
3787,0.0,
3788,0.0,
3789,0.0,
3790,0.0,
3791,0.0,
3792,0.0,
3793,0.0,
3794,0.0,
3795,0.0,
3796,0.0,
3797,0.0,
3798,0.0,
3799,0.0,
3800,0.0,
3801,0.0,
3802,0.0,
3803,0.0,
3804,0.0,
3805,0.0,
3806,0.0,
3807,0.0,
3808,0.0,
3809,0.0,
3810,0.0,
3811,0.0,
3812,0.0,
3813,0.0,
3814,0.0,
3815,0.0,
3816,0.0,
3817,0.0,
3818,0.0,
3819,0.0,
3820,0.0,
3821,0.0,
3822,0.0,
3823,0.0,
3824,0.0,
3825,0.2864685,
3826,0.794634805,
3827,0.826511303,
3828,0.856794766,
3829,0.828939036,
3830,0.763258599,
3831,0.619968396,
3832,0.331922659,
3833,0.0,
3834,0.0,
3835,0.0,
3836,0.0,
3837,0.0,
3838,0.0,
3839,0.0,
3840,0.0,
3841,0.0,
3842,0.0,
3843,0.0,
3844,0.0,
3845,0.0,
3846,0.0,
3847,0.0,
3848,0.0,
3849,0.0,
3850,0.329500193,
3851,0.39033438,
3852,0.242416475,
3853,0.522034925,
3854,0.541867552,
3855,0.0,
3856,0.0,
3857,0.0,
3858,0.0,
3859,0.0,
3860,0.0,
3861,0.0,
3862,0.0,
3863,0.0,
3864,0.0,
3865,0.0,
3866,0.0,
3867,0.0,
3868,0.0,
3869,0.0,
3870,0.0,
3871,0.0,
3872,0.0,
3873,0.191095735,
3874,0.421010177,
3875,0.540499649,
3876,0.691188908,
3877,0.863693529,
3878,0.803399131,
3879,0.660119459,
3880,0.367457871,
3881,0.0,
3882,0.0,
3883,0.0,
3884,0.0,
3885,0.0,
3886,0.0,
3887,0.0,
3888,0.0,
3889,0.0,
3890,0.0,
3891,0.0,
3892,0.0,
3893,0.0,
3894,0.0,
3895,0.123703773,
3896,0.679131871,
3897,0.822407593,
3898,0.886531858,
3899,0.915270999,
3900,0.90843543,
3901,0.88090884,
3902,0.817346744,
3903,0.672031675,
3904,0.378140421,
3905,0.0,
3906,0.0,
3907,0.0,
3908,0.0,
3909,0.0,
3910,0.0,
3911,0.0,
3912,0.0,
3913,0.0,
3914,0.0,
3915,0.0,
3916,0.0,
3917,0.0,
3918,0.0,
3919,0.120340099,
3920,0.67934252,
3921,0.823751798,
3922,0.886067113,
3923,0.913735892,
3924,0.91005348,
3925,0.884188385,
3926,0.822849956,
3927,0.676796297,
3928,0.381679329,
3929,0.0,
3930,0.0,
3931,0.0,
3932,0.0,
3933,0.0,
3934,0.0,
3935,0.0,
3936,0.0,
3937,0.0,
3938,0.0,
3939,0.0,
3940,0.0,
3941,0.0,
3942,0.0,
3943,0.10126028,
3944,0.66281182,
3945,0.809760738,
3946,0.87377178,
3947,0.903310071,
3948,0.900008144,
3949,0.872502618,
3950,0.808556088,
3951,0.65994699,
3952,0.364316564,
3953,0.0,
3954,0.0,
3955,0.0,
3956,0.0,
3957,0.0,
3958,0.0,
3959,0.0,
3960,0.0,
3961,0.0,
3962,0.0,
3963,0.0,
3964,0.0,
3965,0.0,
3966,0.0,
3967,0.110956992,
3968,0.673182346,
3969,0.819419006,
3970,0.884014599,
3971,0.914535043,
3972,0.91025228,
3973,0.883661762,
3974,0.821295101,
3975,0.676371049,
3976,0.382362622,
3977,0.0,
3978,0.0,
3979,0.0,
3980,0.0,
3981,0.0,
3982,0.0,
3983,0.0,
3984,0.0,
3985,0.0,
3986,0.0,
3987,0.0,
3988,0.0,
3989,0.0,
3990,0.0,
3991,0.100533935,
3992,0.656785935,
3993,0.80220238,
3994,0.86537609,
3995,0.89436406,
3996,0.890643468,
3997,0.864655933,
3998,0.804749919,
3999,0.663422703,
4000,0.374891157,
4001,0.0,
4002,0.0,
4003,0.0,
4004,0.0,
4005,0.0,
4006,0.0,
4007,0.0,
4008,0.0,
4009,0.0,
4010,0.0,
4011,0.0,
4012,0.0,
4013,0.0,
4014,0.0,
4015,0.08162698,
4016,0.637720861,
4017,0.78030539,
4018,0.844979977,
4019,0.862205819,
4020,0.742466202,
4021,0.802980465,
4022,0.784502576,
4023,0.62382196,
4024,0.356641032,
4025,0.0,
4026,0.0,
4027,0.0,
4028,0.0,
4029,0.0,
4030,0.0,
4031,0.0,
4032,0.0,
4033,0.0,
4034,0.0,
4035,0.0,
4036,0.0,
4037,0.0,
4038,0.0,
4039,0.038529065,
4040,0.583889445,
4041,0.726150101,
4042,0.71292791,
4043,0.746504084,
4044,0.808653513,
4045,0.437993773,
4046,0.619479953,
4047,0.356722659,
4048,0.0,
4049,0.0,
4050,0.0,
4051,0.0,
4052,0.0,
4053,0.0,
4054,0.0,
4055,0.0,
4056,0.0,
4057,0.0,
4058,0.0,
4059,0.0,
4060,0.0,
4061,0.0,
4062,0.0,
4063,0.0,
4064,0.0,
4065,0.318083003,
4066,0.593760995,
4067,0.874282604,
4068,0.875883538,
4069,0.849294337,
4070,0.786393153,
4071,0.646329833,
4072,0.358937109,
4073,0.0,
4074,0.0,
4075,0.0,
4076,0.0,
4077,0.0,
4078,0.0,
4079,0.0,
4080,0.0,
4081,0.0,
4082,0.0,
4083,0.0,
4084,0.0,
4085,0.0,
4086,0.0,
4087,0.107467455,
4088,0.673008561,
4089,0.820730298,
4090,0.886936041,
4091,0.91856371,
4092,0.916292648,
4093,0.891600606,
4094,0.830604482,
4095,0.687179989,
4096,0.394898886,
4097,0.0,
4098,0.0,
4099,0.0,
4100,0.0,
4101,0.0,
4102,0.0,
4103,0.0,
4104,0.0,
4105,0.0,
4106,0.0,
4107,0.0,
4108,0.0,
4109,0.0,
4110,0.0,
4111,0.111838954,
4112,0.681836081,
4113,0.829735553,
4114,0.894632638,
4115,0.923029474,
4116,0.920242321,
4117,0.896419207,
4118,0.834808251,
4119,0.691844553,
4120,0.400333637,
4121,0.0,
4122,0.0,
4123,0.0,
4124,0.0,
4125,0.0,
4126,0.0,
4127,0.0,
4128,0.0,
4129,0.0,
4130,0.0,
4131,0.0,
4132,0.0,
4133,0.0,
4134,0.0,
4135,0.093448221,
4136,0.664499647,
4137,0.814052717,
4138,0.879833212,
4139,0.910365504,
4140,0.90767446,
4141,0.882661178,
4142,0.82062234,
4143,0.677553318,
4144,0.387370808,
4145,0.0,
4146,0.0,
4147,0.0,
4148,0.0,
4149,0.0,
4150,0.0,
4151,0.0,
4152,0.0,
4153,0.0,
4154,0.0,
4155,0.0,
4156,0.0,
4157,0.0,
4158,0.0,
4159,0.049121036,
4160,0.61910605,
4161,0.770439106,
4162,0.83941752,
4163,0.872389394,
4164,0.870160461,
4165,0.844295366,
4166,0.780340937,
4167,0.634861298,
4168,0.344688004,
4169,0.0,
4170,0.0,
4171,0.0,
4172,0.0,
4173,0.0,
4174,0.0,
4175,0.0,
4176,0.0,
4177,0.0,
4178,0.0,
4179,0.0,
4180,0.0,
4181,0.0,
4182,0.0,
4183,0.04650464,
4184,0.615062901,
4185,0.766530246,
4186,0.834272412,
4187,0.866364825,
4188,0.864495313,
4189,0.838443267,
4190,0.77418208,
4191,0.629138221,
4192,0.341291285,
4193,0.0,
4194,0.0,
4195,0.0,
4196,0.0,
4197,0.0,
4198,0.0,
4199,0.0,
4200,0.0,
4201,0.0,
4202,0.0,
4203,0.0,
4204,0.0,
4205,0.0,
4206,0.0,
4207,0.044180257,
4208,0.613905647,
4209,0.766422288,
4210,0.836665914,
4211,0.870384276,
4212,0.86832913,
4213,0.842585158,
4214,0.777975083,
4215,0.633128708,
4216,0.343134465,
4217,0.0,
4218,0.0,
4219,0.0,
4220,0.0,
4221,0.0,
4222,0.0,
4223,0.0,
4224,0.0,
4225,0.0,
4226,0.0,
4227,0.0,
4228,0.0,
4229,0.0,
4230,0.0,
4231,0.075343839,
4232,0.650814029,
4233,0.802988365,
4234,0.870705516,
4235,0.902377948,
4236,0.899962064,
4237,0.874240474,
4238,0.812350407,
4239,0.668720532,
4240,0.380327224,
4241,0.0,
4242,0.0,
4243,0.0,
4244,0.0,
4245,0.0,
4246,0.0,
4247,0.0,
4248,0.0,
4249,0.0,
4250,0.0,
4251,0.0,
4252,0.0,
4253,0.0,
4254,0.0,
4255,0.086910985,
4256,0.662476098,
4257,0.816099964,
4258,0.882773085,
4259,0.914474481,
4260,0.913519977,
4261,0.888901662,
4262,0.829515688,
4263,0.687876448,
4264,0.399592415,
4265,0.0,
4266,0.0,
4267,0.0,
4268,0.0,
4269,0.0,
4270,0.0,
4271,0.0,
4272,0.0,
4273,0.0,
4274,0.0,
4275,0.0,
4276,0.0,
4277,0.0,
4278,0.0,
4279,0.084632287,
4280,0.656792518,
4281,0.807180285,
4282,0.874056156,
4283,0.904651643,
4284,0.902621511,
4285,0.877048692,
4286,0.817629804,
4287,0.678904106,
4288,0.393130749,
4289,0.0,
4290,0.0,
4291,0.0,
4292,0.0,
4293,0.0,
4294,0.0,
4295,0.0,
4296,0.0,
4297,0.0,
4298,0.0,
4299,0.0,
4300,0.0,
4301,0.0,
4302,0.0,
4303,0.085313474,
4304,0.65543383,
4305,0.805040878,
4306,0.870816107,
4307,0.901773648,
4308,0.900836259,
4309,0.877691172,
4310,0.819293933,
4311,0.680964519,
4312,0.397481972,
4313,0.0,
4314,0.0,
4315,0.0,
4316,0.0,
4317,0.0,
4318,0.0,
4319,0.0,
4320,0.0,
4321,0.0,
4322,0.0,
4323,0.0,
4324,0.0,
4325,0.0,
4326,0.0,
4327,0.091926412,
4328,0.66334371,
4329,0.812505761,
4330,0.878581165,
4331,0.909971853,
4332,0.910170654,
4333,0.887040049,
4334,0.83050574,
4335,0.693802275,
4336,0.410633069,
4337,0.0,
4338,0.0,
4339,0.0,
4340,0.0,
4341,0.0,
4342,0.0,
4343,0.0,
4344,0.0,
4345,0.0,
4346,0.0,
4347,0.0,
4348,0.0,
4349,0.0,
4350,0.0,
4351,0.074701359,
4352,0.672218626,
4353,0.830574201,
4354,0.896109816,
4355,0.92738728,
4356,0.925366364,
4357,0.900400478,
4358,0.839501779,
4359,0.69865774,
4360,0.392289468,
4361,0.0,
4362,0.0,
4363,0.0,
4364,0.0,
4365,0.0,
4366,0.0,
4367,0.0,
4368,0.0,
4369,0.0,
4370,0.0,
4371,0.0,
4372,0.0,
4373,0.0,
4374,0.0,
4375,0.096613489,
4376,0.680250945,
4377,0.839678198,
4378,0.905115072,
4379,0.933327589,
4380,0.930914339,
4381,0.908783002,
4382,0.849967098,
4383,0.710766122,
4384,0.402587584,
4385,0.0,
4386,0.0,
4387,0.0,
4388,0.0,
4389,0.0,
4390,0.0,
4391,0.0,
4392,0.0,
4393,0.0,
4394,0.0,
4395,0.0,
4396,0.0,
4397,0.0,
4398,0.0,
4399,0.114087503,
4400,0.674870173,
4401,0.833623349,
4402,0.902262091,
4403,0.932161119,
4404,0.928243043,
4405,0.902335818,
4406,0.843026205,
4407,0.703829179,
4408,0.397974365,
4409,0.0,
4410,0.0,
4411,0.0,
4412,0.0,
4413,0.0,
4414,0.0,
4415,0.0,
4416,0.0,
4417,0.0,
4418,0.0,
4419,0.0,
4420,0.0,
4421,0.0,
4422,0.0,
4423,0.081596568,
4424,0.679199015,
4425,0.839321411,
4426,0.906388183,
4427,0.936650581,
4428,0.934781069,
4429,0.910111409,
4430,0.850597729,
4431,0.712332826,
4432,0.404647997,
4433,0.0,
4434,0.0,
4435,0.0,
4436,0.0,
4437,0.0,
4438,0.0,
4439,0.0,
4440,0.0,
4441,0.0,
4442,0.0,
4443,0.0,
4444,0.0,
4445,0.0,
4446,0.0,
4447,0.089850595,
4448,0.687840901,
4449,0.846881086,
4450,0.910951372,
4451,0.937965822,
4452,0.936188469,
4453,0.910510326,
4454,0.853690323,
4455,0.716693266,
4456,0.383804253,
4457,0.0,
4458,0.0,
4459,0.0,
4460,0.0,
4461,0.0,
4462,0.0,
4463,0.0,
4464,0.0,
4465,0.0,
4466,0.0,
4467,0.0,
4468,0.0,
4469,0.0,
4470,0.0,
4471,0.112721311,
4472,0.693283551,
4473,0.852023561,
4474,0.917489399,
4475,0.946684068,
4476,0.944010139,
4477,0.919166693,
4478,0.862010969,
4479,0.725264057,
4480,0.325254294,
4481,0.0,
4482,0.0,
4483,0.0,
4484,0.0,
4485,0.0,
4486,0.0,
4487,0.0,
4488,0.0,
4489,0.0,
4490,0.0,
4491,0.0,
4492,0.0,
4493,0.0,
4494,0.0,
4495,0.122922001,
4496,0.68752756,
4497,0.84562904,
4498,0.914970824,
4499,0.947131698,
4500,0.946548463,
4501,0.917503881,
4502,0.858217965,
4503,0.719134164,
4504,0.347922786,
4505,0.0,
4506,0.0,
4507,0.0,
4508,0.0,
4509,0.0,
4510,0.0,
4511,0.0,
4512,0.0,
4513,0.0,
4514,0.0,
4515,0.0,
4516,0.0,
4517,0.0,
4518,0.0,
4519,0.090466481,
4520,0.677033278,
4521,0.832383151,
4522,0.899777746,
4523,0.931589733,
4524,0.929359484,
4525,0.903965717,
4526,0.845610608,
4527,0.709774754,
4528,0.412252435,
4529,0.0,
4530,0.0,
4531,0.0,
4532,0.0,
4533,0.0,
4534,0.0,
4535,0.0,
4536,0.0,
4537,0.0,
4538,0.0,
4539,0.0,
4540,0.0,
4541,0.0,
4542,0.0,
4543,0.101069511,
4544,0.679279325,
4545,0.837045083,
4546,0.904481807,
4547,0.936109476,
4548,0.933988501,
4549,0.91049321,
4550,0.85178658,
4551,0.717176442,
4552,0.413669051,
4553,0.0,
4554,0.0,
4555,0.0,
4556,0.0,
4557,0.0,
4558,0.0,
4559,0.0,
4560,0.0,
4561,0.0,
4562,0.0,
4563,0.0,
4564,0.0,
4565,0.0,
4566,0.0,
4567,0.090062824,
4568,0.688127911,
4569,0.845609291,
4570,0.912818251,
4571,0.94420499,
4572,0.943505898,
4573,0.919885534,
4574,0.863418369,
4575,0.727636494,
4576,0.337733945,
4577,0.0,
4578,0.0,
4579,0.0,
4580,0.0,
4581,0.0,
4582,0.0,
4583,0.0,
4584,0.0,
4585,0.0,
4586,0.0,
4587,0.0,
4588,0.0,
4589,0.0,
4590,0.0,
4591,0.114098562,
4592,0.680036346,
4593,0.838278697,
4594,0.903452259,
4595,0.933722557,
4596,0.93856354,
4597,0.912943324,
4598,0.855051644,
4599,0.718914299,
4600,0.401248644,
4601,0.0,
4602,0.0,
4603,0.0,
4604,0.0,
4605,0.0,
4606,0.0,
4607,0.0,
4608,0.0,
4609,0.0,
4610,0.0,
4611,0.0,
4612,0.0,
4613,0.0,
4614,0.0,
4615,0.089108846,
4616,0.614775891,
4617,0.770669503,
4618,0.843479101,
4619,0.878982715,
4620,0.876810395,
4621,0.848825642,
4622,0.786152223,
4623,0.628897291,
4624,0.355311309,
4625,0.0,
4626,0.0,
4627,0.0,
4628,0.0,
4629,0.0,
4630,0.0,
4631,0.0,
4632,0.0,
4633,0.0,
4634,0.0,
4635,0.0,
4636,0.0,
4637,0.0,
4638,0.0,
4639,0.0,
4640,0.0,
4641,0.214597609,
4642,0.332534858,
4643,0.0,
4644,0.0,
4645,0.0,
4646,0.0,
4647,0.0,
4648,0.0,
4649,0.0,
4650,0.0,
4651,0.0,
4652,0.0,
4653,0.0,
4654,0.0,
4655,0.0,
4656,0.0,
4657,0.0,
4658,0.0,
4659,0.0,
4660,0.0,
4661,0.0,
4662,0.0,
4663,0.0,
4664,0.0,
4665,0.0,
4666,0.238128447,
4667,0.875022509,
4668,0.91702992,
4669,0.889146542,
4670,0.829186549,
4671,0.693213773,
4672,0.408870198,
4673,0.0,
4674,0.0,
4675,0.0,
4676,0.0,
4677,0.0,
4678,0.0,
4679,0.0,
4680,0.0,
4681,0.0,
4682,0.0,
4683,0.0,
4684,0.0,
4685,0.0,
4686,0.0,
4687,0.080461958,
4688,0.670172695,
4689,0.825712153,
4690,0.894081001,
4691,0.924798928,
4692,0.887212518,
4693,0.886286978,
4694,0.847913267,
4695,0.71663797,
4696,0.426988666,
4697,0.0,
4698,0.0,
4699,0.0,
4700,0.0,
4701,0.0,
4702,0.0,
4703,0.0,
4704,0.0,
4705,0.0,
4706,0.0,
4707,0.0,
4708,0.0,
4709,0.0,
4710,0.0,
4711,0.090929909,
4712,0.590548594,
4713,0.766776442,
4714,0.856520922,
4715,0.836760706,
4716,0.579585617,
4717,0.689357576,
4718,0.798631875,
4719,0.671932933,
4720,0.343080487,
4721,0.0,
4722,0.0,
4723,0.0,
4724,0.0,
4725,0.0,
4726,0.0,
4727,0.0,
4728,0.0,
4729,0.0,
4730,0.0,
4731,0.0,
4732,0.0,
4733,0.0,
4734,0.0,
4735,0.0,
4736,0.0,
4737,0.0,
4738,0.0,
4739,0.0,
4740,0.0,
4741,0.0,
4742,0.0,
4743,0.0,
4744,0.0,
4745,0.0,
4746,0.0,
4747,0.0,
4748,0.0,
4749,0.0,
4750,0.0,
4751,0.0,
4752,0.0,
4753,0.0,
4754,0.0,
4755,0.0,
4756,0.0,
4757,0.0,
4758,0.0,
4759,0.0,
4760,0.0,
4761,0.0,
4762,0.0,
4763,0.0,
4764,0.0,
4765,0.0,
4766,0.0,
4767,0.0,
4768,0.0,
4769,0.0,
4770,0.0,
4771,0.0,
4772,0.0,
4773,0.0,
4774,0.0,
4775,0.0,
4776,0.0,
4777,0.0,
4778,0.0,
4779,0.0,
4780,0.0,
4781,0.0,
4782,0.0,
4783,0.0,
4784,0.0,
4785,0.0,
4786,0.0,
4787,0.0,
4788,0.0,
4789,0.0,
4790,0.452649695,
4791,0.707090293,
4792,0.428364469,
4793,0.0,
4794,0.0,
4795,0.0,
4796,0.0,
4797,0.0,
4798,0.0,
4799,0.0,
4800,0.0,
4801,0.0,
4802,0.0,
4803,0.0,
4804,0.0,
4805,0.0,
4806,0.0,
4807,0.093089327,
4808,0.668249204,
4809,0.820568361,
4810,0.885483878,
4811,0.918587408,
4812,0.920842671,
4813,0.895408091,
4814,0.840436535,
4815,0.711367789,
4816,0.43352011,
4817,0.0,
4818,0.0,
4819,0.0,
4820,0.0,
4821,0.0,
4822,0.0,
4823,0.0,
4824,0.0,
4825,0.0,
4826,0.0,
4827,0.0,
4828,0.0,
4829,0.0,
4830,0.0,
4831,0.065971133,
4832,0.0,
4833,0.0,
4834,0.0,
4835,0.0,
4836,0.0,
4837,0.0,
4838,0.0,
4839,0.0,
4840,0.0,
4841,0.0,
4842,0.0,
4843,0.0,
4844,0.0,
4845,0.0,
4846,0.0,
4847,0.0,
4848,0.0,
4849,0.0,
4850,0.0,
4851,0.0,
4852,0.0,
4853,0.0,
4854,0.0,
4855,0.0,
4856,0.576267892,
4857,0.807286926,
4858,0.877762266,
4859,0.910435282,
4860,0.907039879,
4861,0.880350619,
4862,0.824762915,
4863,0.698946066,
4864,0.423618278,
4865,0.0,
4866,0.0,
4867,0.0,
4868,0.0,
4869,0.0,
4870,0.0,
4871,0.0,
4872,0.0,
4873,0.0,
4874,0.0,
4875,0.0,
4876,0.0,
4877,0.0,
4878,0.0,
4879,0.072523773,
4880,0.698614294,
4881,0.853557351,
4882,0.917776408,
4883,0.951453957,
4884,0.952095121,
4885,0.926160248,
4886,0.872846239,
4887,0.748002327,
4888,0.265316682,
4889,0.0,
4890,0.0,
4891,0.0,
4892,0.0,
4893,0.0,
4894,0.0,
4895,0.0,
4896,0.0,
4897,0.0,
4898,0.0,
4899,0.0,
4900,0.0,
4901,0.0,
4902,0.0,
4903,0.085363239,
4904,0.710777971,
4905,0.862145257,
4906,0.925461156,
4907,0.955140319,
4908,0.954928353,
4909,0.931048628,
4910,0.878471891,
4911,0.754857644,
4912,0.0,
4913,0.0,
4914,0.0,
4915,0.0,
4916,0.0,
4917,0.0,
4918,0.0,
4919,0.0,
4920,0.0,
4921,0.0,
4922,0.0,
4923,0.0,
4924,0.0,
4925,0.0,
4926,0.0,
4927,0.102213336,
4928,0.7158691,
4929,0.863634284,
4930,0.923043956,
4931,0.954479407,
4932,0.954163433,
4933,0.930679991,
4934,0.87783336,
4935,0.754729938,
4936,0.0,
4937,0.0,
4938,0.0,
4939,0.0,
4940,0.0,
